Date,Star Rating,Total Films Reviewed,Reviews This Year,Following,Followers,Cleaned Review,Sentiment,Contains Profanity,Capital Letters,Review Length,Cluster,SVD_BERT_0,SVD_BERT_1,SVD_BERT_2,SVD_BERT_3,SVD_BERT_4,SVD_BERT_5,SVD_BERT_6,SVD_BERT_7,SVD_BERT_8,SVD_BERT_9,SVD_TFIDF_0,SVD_TFIDF_1,SVD_TFIDF_2,SVD_TFIDF_3,SVD_TFIDF_4,SVD_TFIDF_5,SVD_TFIDF_6,SVD_TFIDF_7,SVD_TFIDF_8,SVD_TFIDF_9
27 Oct 2023,1.1124255517438855,1.6174263305279428,-0.13897253299606593,25.273129049259715,0.7957858362250878,Adelaide Film Festival 10You could literally pause anytime wallpaper Beautiful set pieces costumes every way possibleI think Yorgos eccentric crowd pleasing film yet Everyone laughing asses 2 hours straightSeeing films like makes sad dont get often maybe thats good thingWithout doubt youre going see Stone Dafoe Ruffalo ,0.5615688947566192,1.5440514093297317,0.4054201804381542,321,1,7.2679315,-0.21506149,-0.9128971,0.25718617,0.66117966,0.6415567,-0.31181726,-0.4034916,1.1581864,-0.7929406,0.21345905182151448,-0.04411638076037308,-0.023753532210440697,-0.033064672059877946,-0.056740659308564916,-0.010326802732559663,-0.027189248689872426,-0.0047319481776022295,-0.06563574953710186,0.06076021327067791
02 Sep 2023,-0.6459528748581691,-0.560686415401554,-1.032878191204037,-0.30842989877950755,-0.6836112243449154,say hate women go ,-3.310437267400611,-0.6476468296053026,-0.5326348779753022,18,0,5.4756727,-2.5315878,3.3770714,-1.8407036,-0.82111365,0.86690843,-1.0322218,0.74882853,-0.22962406,-0.43824327,0.06813542735486976,-0.018753309872297404,-0.05149224434633923,-0.031134724060472282,0.012053644642673746,0.007293821581799816,0.020181161360126265,0.08313311896996545,-0.07168623173545347,-0.02308305588682991
31 Dec 2023,-1.1483467110301846,-0.9202651280712115,-0.7051127831944476,-0.3220797189070823,-0.3247294827157013,filmmaking supposed felt like watching something timeless viewer thrown bizarre morbid setting circumstances yet felt grounded heartwarming start finish Maybe favorite Dafoe long time love Emma Stone much phenomenal performance jfc remember last time Mark Ruffalo fuckin slam dunked like funniest fuckboi ,0.7285966115555588,1.5440514093297317,-0.09968638947678385,305,1,6.7321877,-0.2566854,-1.0267408,-0.099402845,-0.026931942,-0.41769135,0.2979863,-0.7661675,0.2274163,0.34628102,0.20532732779624363,-0.04328955527787452,0.06325612625948322,-0.026113092148460238,-0.024526414681178266,-0.016529433657586856,-0.020276874734622866,0.03367438868593463,-0.010402153742640675,0.08102511215493097
24 Dec 2023,0.10763787939985425,-0.51723279453513,-0.5859253621000514,1.92223807470047,1.2469775674244648,Sheesh overwhelmingPoor Things covers multiple themes also containing amazing set decorations costume designs perfect say PERFECT acting Emma Stone main character committed role ridiculous Mark Ruffalo also great Willem DaFoe get itNow let dive actual content movie paper spectacular innovative say male ,0.9209315581725191,-0.6476468296053026,0.766210587520253,304,1,7.255124,-0.53911084,-0.6849007,0.6213337,0.39467973,-0.309391,1.1115509,-0.90560013,0.10710192,-0.6249859,0.18895931667888147,-0.03435084507691598,0.09098750480452301,-0.012459884716602069,-0.02773260105890759,-0.0010416852821741544,0.0018225001589402172,0.06971808471240903,0.018229382226659374,0.10386165622427822
18 Jan 2024,-0.3947559567721613,-0.47486551419036677,-0.3773473751848582,-0.32172051311425137,-0.3777391796965869,j ai adoré l image les couleurs parfois si criardes et ringardes le grand angle le baroque le monde pourri la fumée verte ignoble de la croisière de luxe les zoutfits de ce coté là ça fait plaisir de voir autant de créativité sur grand écran j ai aimé emma stone course la folie de certaines scènes ou j ai bien ri les étoiles pour ça et la superbe scène un peu hors du temps ou elle pleure en entendant la femme ,1.4270761545329411,-0.6476468296053026,-0.5326348779753022,413,3,6.8883753,3.2289581,0.41095415,-0.27193654,0.56701183,-0.48207754,0.11776936,0.9526458,-0.70581806,-0.53249824,0.07601569234587997,0.31091846545500745,0.03221982938446699,-0.03676925639787123,-0.02508268368938113,-0.12470418479440974,0.01967191572944057,-0.004489940119183897,-0.006553989342718366,-0.0323463473940102
11 Jan 2024,0.8612286336578776,3.1285259961578333,1.2912765201366878,0.2849780709771628,1.6433316810574083,Pretty much intense Rumspringa ever,0.4249098537393054,-0.6476468296053026,-0.38831871514246274,35,0,5.201137,-1.5904679,1.9747562,-1.336712,-1.1361653,-0.25710738,-0.18725145,-0.14576703,-0.08019182,0.5540395,0.06613983510358602,-0.018358959941928033,-0.013112379815014414,-0.023083150760952038,-0.005109651761728899,-0.005622609218861715,-0.02433792356497668,0.009050370567371258,0.04635273932721365,0.0555328952533259
09 Dec 2023,-1.1483467110301846,-0.3265800329836953,-0.5859253621000514,-0.1708540801252674,-0.2945687930541629,beautiful film medium else present themes freedom sexual liberation equality make beautiful whimsicalI much fun remember last time felt immersed wanted leave world behind,0.6982279357739333,1.5440514093297317,-0.46047679655888246,170,1,7.463932,-0.86994183,-0.9386774,0.4505514,-0.21828061,-0.1330851,0.25817662,0.41145664,-0.78464735,0.026115268,0.14128360004855328,-0.03550247239013576,-0.08036777603607151,-0.035864147540902225,-0.016304310726839657,-0.0008889265131715213,-0.04096578839855393,-0.03326287795622726,-0.05858061842820127,-0.022959867594308497
30 Jan 2024,-1.1483467110301846,0.019962593426035104,-0.07937882244886788,-0.2829262874885127,-0.10019990412424899,Please Lord let catalyst much needed renaissance highquality steampunk mediaNothing like feeling knowing one favorite books time became one favorite films time Despite notable changes source material including loss enigmatic tone think movie masterfully captures Alasdair Gray ambiguously dark narrative humorous characters literary scope unflinching critique male gaze satirical ,0.7893339631188093,-0.6476468296053026,-0.09968638947678385,380,1,7.1308036,-0.15004548,-1.6213099,-0.15363336,-0.27541256,-1.0426725,0.35077465,0.39140874,-0.0992245,-0.26790807,0.12947018652315498,-0.033115830991224934,-0.04586106299301489,-0.04406908521607318,-0.03600254302414357,0.0017943478362060367,-0.01360598726896696,0.00963107344530622,0.020696895179230096,-0.0306832428518567
18 Jan 2024,1.1124255517438855,-0.751882347213819,-0.7945033490152447,0.13698528433082613,-0.2671499842709462,Yorgos Lanthimos conoce límites esta película está por encima solo del cine convencional Hollywoodense también por encima del bien del malPor fin pude verla pude confirmar que cada galardón reconocimiento es más que merecidoEmma Stone hace probablemente la mejor actuación de su carrera deja espacio para errores es viseral es emotiva es graciosa es hermosa es caótica tiene miedo de equivocarse de hacer más porque aquí más es más ,-0.3950443923645786,-0.6476468296053026,-0.09968638947678385,432,3,6.504981,4.9768724,1.1480998,1.1151277,-1.0718342,-0.68664,-1.6313014,-0.7819815,-0.044189364,0.22606626,0.07699954132676955,0.33020795859831176,0.00805248740170536,-0.003765021421722154,-0.052299273014642315,-0.1336530078890129,0.010600968855871268,0.010710407763953485,-0.021236098523936257,-0.002420812997210443
13 Jan 2024,-1.1483467110301846,-0.1978486811669146,0.18879287501352343,0.0554455693582086,-0.2223659299250256,must go punch babyI thought film warranted cinema visit wow right far favourite Lanthimos films Everything fucking good honest set design immaculate effects bold unique writing hilarious throughout whole runtime love Lanthimos cinematography style easily best example every scene visually fucking insane ,0.7267889522828431,1.5440514093297317,-0.24400255230962328,304,1,7.166966,-0.62297916,-1.4250767,0.5962776,-0.231008,0.009398837,0.54498994,-1.0900214,-0.5171347,0.60937107,0.22650526223899925,-0.045479197850713915,-0.05496259442121078,-0.034909072060300646,-0.05549866835669024,0.016487715491779804,-0.043739186409305075,-0.09294120486469311,0.022630963303316622,0.028495720745024097
15 Dec 2023,0.6100317155718699,0.07862498159570734,0.18879287501352343,-0.3328558926920097,-0.06729733358438895,Feels like movie Walt Disney would make thawing freezer,-0.3950443923645786,-0.6476468296053026,-0.316160633726043,55,0,6.6346564,-1.733384,1.0842919,1.0153952,0.5382533,0.4702043,0.29082155,-0.3577472,0.33066717,1.8839515,0.09551786824323305,-0.027214818384280283,-0.07943415901970989,-0.0490437117295071,-0.012487982968510598,-0.004100461396393576,0.04173820049372111,0.15183106219825787,0.01309292275740332,0.01848163015457312
02 Feb 2024,0.8612286336578776,1.7244308719115116,0.45696457247591477,-0.1158955938221375,0.8558025621172399,Everyone seems good time certainly comes leans interior body horror stuff decently effective Poor Things spends time alotof time brazenly exterior focused immediate sensation selfreflection think ending perfect stretch think moody tension simmering absurdity last reel engaging ,0.9139075107128233,-0.6476468296053026,-0.316160633726043,278,1,7.4320254,-0.16825613,-1.4963386,0.16772121,-0.34741873,-0.46679854,0.15378682,0.3690239,-0.5743326,-0.3447173,0.1002977946510399,-0.020754703278972945,-0.05728965986797332,-0.029469700439276617,-0.04101432320999307,0.016120213589128542,-0.014675582173452236,0.026465632243774566,-0.016065901427169262,-0.05648348695898047
28 Dec 2023,0.6100317155718699,-0.295076157855538,-0.19856624354326402,1.1111513944882656,-0.27689889406053436,Take away glitz glamour fromBarbie add insane amount Yorgos Lanthimos fuckery absurdity get one funniest movies yearPoor Thingsis happens every single person working film absolutely letting loose zero filters Lanthimos oozes style crude humor highly sexualized nature detailed prosthetics elaborate costumes fish bowl filming elongated sets beautifully painted skies Frankensteinesque story offers interesting questions ,-0.19411054963802243,-0.6476468296053026,0.0446297733560556,420,1,7.1773534,0.008348346,-1.5563868,-0.14011616,-0.13039345,-1.0240847,0.5103637,0.13868475,0.3299975,0.1450313,0.13127424187292494,-0.023762073516614857,-0.04344693464616536,-0.01460143783642423,-0.04915158300653154,0.008305395994345016,-0.02929883499125996,-0.06412993353272622,-0.02939038384349578,0.024293799869539355
23 Dec 2023,-1.1483467110301846,1.0775150912626261,0.4867614277495138,0.3657993743641185,0.4929603258860056,Yorgos Lanthimos knows make overstimulating movies well worth watching,0.6982279357739333,-0.6476468296053026,-0.38831871514246274,70,1,5.796777,-0.2587669,0.26233917,-0.8899818,-0.74222964,0.25450167,-0.52599037,-0.910476,1.1543579,0.73737395,0.12176433181568698,-0.011859111958437231,-0.04356185924494038,-0.012376167187235412,-0.04358056976661637,0.023433179677661096,0.002743847449857475,-0.037689131442700474,-0.05005921867684802,0.033145291027964874
12 Dec 2023,1.1124255517438855,-0.03761345422197653,1.0826985332214945,-0.29011040334513094,-0.13249316780225978,would like like Bella Baxter every single way,-0.6553473276356528,-0.6476468296053026,-0.38831871514246274,45,0,5.2991886,-1.4702963,2.3139148,0.45071143,0.6671799,-0.49066246,-0.0875127,-0.21130913,0.22264014,0.5110506,0.23039784403434257,-0.032456439369677396,-0.19939847461863466,0.0332279186160101,0.3029556165132343,-0.08219847533545738,0.019959685637289216,0.04427274808915546,-0.03486618940305479,0.08916366421112905
21 Oct 2023,0.6100317155718699,1.5826634338348038,0.21858973028712247,1.4258156690081465,0.7762880166459114,CIFF 2023Film 11 OwSignificant props Yorgos Lanthimos resurrecting spirit Barry Sonnenfeld making macabre coming age film asks question Bride Frankenstein discovered jerking happy dad got fit today instead us wait December Eat shit studioheads Made great end festival played like gangbusters soldout audience Phenomenal ,1.2813065107811399,1.5440514093297317,0.6940525061038332,320,1,6.8632994,0.12693578,-1.021892,-0.6286323,-0.2689333,-0.39132446,0.24033944,-0.42763907,0.2054283,0.30360413,0.1098164935157855,-0.015191239686545012,-0.04675994371046644,-0.00954331438163461,-0.025668544650484314,0.0020707546544036348,-0.00023895307275000115,-0.023718711949083086,-0.038499599753026935,0.01635163219635404
14 Jan 2024,-0.3947559567721613,-0.3613429296768344,-0.5859253621000514,-0.26604361522545966,-0.31406661263333924,itching see long time absolutely worth wait Loved inventive stunning visuals 2023,1.026209634215487,-0.6476468296053026,-0.46047679655888246,81,1,7.121795,-1.4781885,0.09631351,1.2867669,0.85381913,0.35750264,0.05669348,0.10430096,-0.30070683,-0.48722374,0.11122479986977524,-0.02899275001211178,-0.011952645526470521,-0.03503289234543455,-0.04172198160160165,-0.0024832176387521807,-0.02445897357114532,-0.01805094074440807,0.0584783364514515,-0.033331023753509506
03 Jan 2024,-1.1483467110301846,-1.0093450508473805,-0.9136907701096408,-0.35045697654072455,-0.6836112243449154,Despite gratuitous gore sex mention periods twice physical risks associated prostitution even brought Given Bella sexual assault presented part liberation key theme seems take pleasure sexual exploitation empowering rather invasive Bella intellectual growth aided woman cast aside favor male companion teaches Bella poverty ,0.021440304069140274,1.5440514093297317,-0.17184447089320357,324,1,6.9391446,-0.08713412,-1.3087327,-0.45754188,-0.96722114,-1.0728073,-0.5437992,1.3588731,-0.9288881,0.32675487,0.09148444819816164,-0.006598646857119415,-0.06815372621324736,0.02686733814161884,0.15989730441326305,-0.028849987598475763,0.027880279736003398,0.03511405879092667,-0.013516386471639434,-0.03621491083650513
28 Dec 2023,0.10763787939985425,0.5289131278240248,-0.8540970595624428,1.251600859485153,0.1852603606521293,Insane Maniacal Sweet Hilarious Dreamlike Gnarly Head turning Bold One funniest movies ever seen Yorgos best film Mark Ruffalo best role Emma Stone foundational brilliance put pot stirred hard forms something unlike performance ever seen actress screen loved Finally movie earns every minute runtime,0.6543620707560301,1.5440514093297317,0.5497363432709936,299,1,7.329932,-0.6191333,-1.429274,0.7169546,0.18672162,-0.36419362,0.44893873,-0.66590154,-0.35580462,0.5645268,0.2623271136582728,-0.05384724672616489,0.1279913872844883,-0.02366961403524497,-0.07655623275032358,-0.00721548145940829,-0.04917420754436479,-0.04686053810046101,0.14242433096634163,0.008528427371283455
14 Oct 2023,0.8612286336578776,-0.7334145583455889,-0.16876938826966498,-0.3299822463493624,-0.6836112243449154,Like lipstick pig COURSE movie female liberation men would risk sounding like puritan frankly grotesque number sex scenes downright juvenile humour form one dick joke per minute veritable feast senses seeks dazzle also sorely disappoints,-1.3668420173765892,1.5440514093297317,-0.02752830806036412,237,1,7.0460367,-0.31551072,-0.92342365,0.101327,-0.14622432,-1.1362965,0.1787473,1.3345538,-0.13636534,0.56394076,0.10894759243088062,-0.030108361528859377,-0.07436122430331096,-0.04539929984080425,-0.006498960636016252,-0.009801161803591515,0.03697814210387451,0.11429704100420857,-0.032871437595799226,0.001336281795479464
28 Jan 2024,1.1124255517438855,-0.4471638308880216,-0.1091756777224669,-0.18701834080265853,-0.3622018547194308,know appreciate everything going particularly Ship chapter less really enjoyed arc Bella lot Emma Stone gave GREAT performance lot physicality mannerisms expert level know peers could delivered performance way visually sooo cool wellRamy Youssef 32 year old man babygirl also Suzy Bemba gasped first saw STUN,0.5160158810841814,-0.6476468296053026,0.6940525061038332,308,1,7.3873577,-0.84941334,-1.2417183,0.629456,0.093193114,0.59649456,-0.106755584,-0.29186743,-0.25352883,0.39186066,0.1831603930804493,-0.03649389962743636,0.04573166288169801,-0.0013018421354760584,0.03916046904901459,-0.012419949683460033,-0.007348938802143459,0.01089441453500203,-0.003476091632229358,-0.008334350269582876
25 Jan 2024,0.8612286336578776,-0.7812135412986552,-0.04958196717526884,-0.0027457690803995107,-0.6836112243449154,dont know startEmma Willem Mark absolutely amazing movie surreal fantastic Yorgos Lanthimos really knew built story without tedious boring Bellas journey pure existentialism learning makes think life principal conflicts least thats take allWell deserved nominations tell,-0.4568663394914587,-0.6476468296053026,-0.02752830806036412,270,1,7.500577,-0.1894671,-0.72042525,0.38986337,0.18414253,0.7417583,-0.039483756,-0.049284548,0.52525425,-0.31659758,0.1687640243571662,-0.031599561369164884,-0.04113437267187955,-0.03956779298139199,-0.03931628856989272,0.012835336413893724,-0.01575875886000417,0.023360365084976305,-0.030519894296079892,0.0814633477413828
23 Jan 2024,0.8612286336578776,2.654338358452983,1.678635638693475,-0.03938475994915277,1.3773692358602063,Congratulations Poor Things 11 Oscar Nominations todayYou deserve except maybe editingWent see third time today really appreciate Bella Baxter journey completely dependent totally independent viewings still feel length find fisheye lens shots distracting idea purpose whether literal emotional dig caveats great example ,-0.030620282985074597,-0.6476468296053026,0.11678785477247533,320,1,7.4085655,-0.82608104,-1.5100291,0.32555777,-0.10201442,0.103913814,0.18837708,-0.45561025,-0.23090012,-0.7706267,0.13024320706531745,-0.01420572018104071,-0.054568582116088636,0.016062250021390573,0.06314688686049497,0.00403144995933114,-0.009739931851350267,-0.015150269869649471,0.015545228183464595,-0.027601911781999132
02 Jan 2024,-1.1483467110301846,-0.3993648479349553,0.03980859864552827,-0.33321509848484065,-0.33539235279806334,Yea yea feminism liberation women discovering sex still got lol,2.5203484826714533,1.5440514093297317,-0.46047679655888246,63,0,6.997546,-1.0886829,1.4987625,-0.31867868,1.2483033,-0.14211725,-0.6490064,1.3096437,0.6880702,0.33027446,0.052743053962536875,-0.01580818850327889,-0.050309533470752246,-0.025330609534846144,0.003933166950410308,0.0011585999995929542,0.04153936544755732,0.07563263198245393,-0.05420253611331323,-0.040147340532103365
28 Nov 2023,-0.8971497929441768,-0.3037668820288228,0.03980859864552827,-0.31417719146480216,-0.28177334895532846,Poor Things weird masterclass fantasy comedy century Instant Classic oozes passion watercolors creativity becomes unforgettable journeyEmma Stone daring performance deserves awards Yorgos delivered best movie yetCLICK FULL REVIEW,0.15918394065008376,-0.6476468296053026,1.0548429131859318,229,1,7.6123705,-0.21375872,-0.9969654,0.93681836,0.21865308,-0.9260261,0.75768703,-0.3567497,0.11597753,-0.4785218,0.15831013788993806,-0.020721277370703065,0.03909262384692143,0.003522596781013446,-0.051587834835923774,0.025635247359188516,-0.012161943858196779,-0.002949110245315384,0.06031746323975096,-0.06329351744871786
04 Feb 2024,0.8612286336578776,-0.8909339339863754,-0.3475505199112592,1.1082777481456183,0.5566328929492532,fuck yorgos lanthimos sick fucks FUCK,-2.23451846828017,1.5440514093297317,-0.24400255230962328,37,0,6.469796,-0.6361656,2.291722,-0.65578043,0.37014002,0.85675955,-1.0838345,0.39275086,2.5604458,-0.6918579,0.0922902180392256,-0.0017504730140150723,-0.04881680554107532,0.0027392215524816585,-0.003834892817609849,0.011473586390063817,0.009151237077832794,0.0003985038626314781,-0.05681788084798989,0.03983311344608505
01 Sep 2023,-1.1483467110301846,-0.5248371781867542,-0.16876938826966498,-0.24808332558391397,-0.6836112243449154,immenso servizio di cunt non contenibile,-0.3950443923645786,1.5440514093297317,-0.5326348779753022,40,3,6.4612894,3.7594016,2.4379644,0.15281051,0.57568645,0.09272343,-0.07960506,1.2263376,-0.596936,0.07740635,0.004747307383843921,0.006670622916110424,-0.0036564516593649405,0.00012609546803904383,0.0014062794138774498,-0.021296699684784957,0.008432379685368918,0.004997577655928688,0.01324952846787287,0.01969624648058672
17 Jan 2024,-1.1483467110301846,1.3398663272436604,-0.22836309881686304,-0.31776924939311135,0.6401079330226018,Un absoluto deleite de películaPara un director que tiene la fama de ser tan extraño offputting como puede llegar serlo Yorgos ciertamente hay elementos así presentes aquí peroPoor Thingsdista mucho de ser una historia que busque alienar la audiencia sino que es realmente el trabajo más cercano tierno que ha hechoA través de un impresionante e impecable trabajo de diseño de producción uno de los guiones más perfectamente elaborados del ,-0.3950443923645786,-0.6476468296053026,-0.09968638947678385,440,3,6.3646717,5.424041,1.2766552,1.3615239,-1.0530254,-1.077496,-1.671356,-0.9025254,-0.22374886,0.116460085,0.0940182893215155,0.4978968882637719,-0.01572337487021563,-0.0546001779827976,-0.041433335692019874,-0.08891613911854644,0.0062089085522289665,0.004080391733241488,0.0022102079825807395,-0.001684939586245291
26 Jan 2024,0.8612286336578776,-0.8996246581596602,-0.5263316515528534,-0.34866094757656996,0.08045958041405658,Pero cómo puede uno dudar del Oscar mejor actriz después de ver esta barbaridad de emma stone,-0.3950443923645786,-0.6476468296053026,-0.38831871514246274,93,3,6.2743044,5.756372,3.9102004,4.316904,1.2162397,-2.104733,-2.2104712,-0.8300904,0.009814659,-0.87388515,0.10321424147816843,0.25094006139212655,0.13912431084913132,0.0054224399393833,0.00595644607491432,-0.03286285073234934,0.03471119716115889,0.045461321586182005,-0.035598639405509815,-0.028700791510885105
22 Jan 2024,-1.1483467110301846,0.7934370448483801,0.3973708619287167,-0.23263747649218464,0.3336265815124241,Gesehen der Camera zwo SaarbrückenEngland 19JahrhundertDie junge Frau Bella Baxter ist ein Experiment von DrGodwin Baxter der selbst ein Experiment von seinem Vater war Bellas Persönlichkeit entwickelt sich schnell und irgendwann sie die weite Welt kennen lernenYLanthimos uaThe Lobster brachte 2023 seinen neusten Film heraus Dieser ist phantastischer Mix aus ComingofAge DramaKomödie Liebesfilm und SciFi meiner Meinung nachEStone verkörpert Bella wunderbar WDafoe ist wie immer sehr gut seiner Rolle Auch noch ganz ,-0.3950443923645786,-0.6476468296053026,2.3536883786814866,518,2,6.7062182,2.8287601,0.012831658,-3.01122,3.1158543,-0.18332282,-0.07326375,-0.93283683,-1.2390635,-0.24139369,0.06143647761635335,0.010157025996599775,-0.11272412765535586,0.3993469493929138,-0.009298065918315418,-0.060959054318385365,0.0070497277226055,0.025872632744022055,0.05437526282508357,0.012973067660141911
12 Jan 2024,1.1124255517438855,-0.6894177672183347,-0.1091756777224669,-0.130623031328205,-0.6836112243449154,January Film LogAs great Marty McFly said Whoa heavy Doc sum Poor Things going knew type film glad exceeded expectations cos one best films seen many years Watching Friday night big crowd made experience even enticing rewarding wildness ,0.8348869767912475,-0.6476468296053026,0.4054201804381542,237,1,7.7176204,-0.7810478,-1.0789773,0.7235783,0.53672075,0.5816093,0.16462825,-0.79352474,-0.10487783,-0.1262087,0.16573027175507365,-0.035054087479490195,-0.04956978389231603,-0.011238870831328886,-0.07261583453931514,0.004694782739496349,-0.05851176462164327,-0.09045343685288373,0.010978077160760914,-0.08398187210512457
23 Dec 2023,0.6100317155718699,1.7298625745198146,0.27818344083432056,-0.27250931949641616,0.8588490964264862,Disappointing entertaining plenty elements quite enjoyed mostly happy LanthimosStone got system,0.6982279357739335,-0.6476468296053026,-0.316160633726043,95,1,6.259671,-1.521108,-0.15264073,-0.41058207,-1.2186209,1.1873653,-0.12677227,-1.609905,-0.19526097,0.11456688,0.041215904914336556,-0.011851348599402794,-0.010734240623304367,-0.009519117744375482,-0.020160692427922657,0.0018550904248539892,-0.00650202139366562,0.005856143305965305,-0.0002959700720347136,0.001324414193390729
26 Jan 2024,-1.1483467110301846,-0.4303255528022823,1.1124953884950934,-0.19994974934457144,-0.35275759836076725,mix marvel cast prostitution suicide social criticism geography willy wonkas chocolate factory shake shake shake get poor things ,-1.063155259560336,1.5440514093297317,-0.5326348779753022,129,1,6.409268,-1.1662374,-0.121671796,-0.49826834,-0.53778195,-0.52820534,-0.17915569,0.17977323,-0.18961129,0.6036712,0.041797977344218196,-0.0015521334032501481,-0.02416240264730136,0.010114592018764494,-0.01916129537282812,0.013774618819989738,-0.006736771116014596,-0.010146264967673766,-0.0123136559060841,-0.018043461450633198
25 Jan 2024,0.10763787939985425,-0.6883314266966741,-0.8243002042888438,0.10681199773302934,-0.29274087246861513,movie clearly tries impress digging past whimsical shell dont see much write home Im even sure feel Stones acting way delivers lines walks especially beginning akin robot anything else,-0.4731352729459008,-0.6476468296053026,-0.38831871514246274,184,1,7.284376,-0.91391975,-1.1670501,0.37500364,-0.07915461,0.79192543,-0.7612609,0.19478379,-0.20619997,-0.4611786,0.11795924240369648,-0.03230961091511774,-0.047155366880992214,-0.03484249446289289,-0.028553839955391916,-0.0019324501108015993,-0.010179653408242334,0.07122875038551144,0.037911831238018445,0.01473623964935077
31 Dec 2023,-1.1483467110301846,-0.5813268853131053,-0.13897253299606593,-0.32746780579954604,0.9828430428128105,Literally PERIOD Yorgos,-0.3950443923645786,-0.6476468296053026,0.0446297733560556,23,0,4.7333465,-1.6520149,3.0047235,-1.6117054,-2.342059,-0.0045268983,-0.7157171,-0.8878021,-0.1809002,0.37048206,0.0662241355671048,0.0006255524751522931,-0.019256439198267247,0.0030095057804080533,-0.017053764090390795,0.012910629103277959,-0.0024762434539065577,-0.005495354705390552,-0.03642245233539534,0.020148469493601908
30 Jan 2024,0.8612286336578776,-0.7649184334737462,0.4867614277495138,2.454221853883054,1.6981692986238417,felt like modern David Lynch work somehow reminded ofEraserheadI loved set design costumes makeup cinematography performances even though loved Emma Stone little much humping taste lol,1.0702442140988435,1.5440514093297317,-0.09968638947678385,184,1,7.708225,-1.1657755,-0.6064263,1.1371001,0.55271894,-0.023749635,0.3184896,-0.5940979,-0.10737212,0.581828,0.17871009097459753,-0.03790571931376978,0.05253526126539479,-0.01789209678059084,-0.0017197961918209589,-0.007211332911399038,0.009678668647168655,0.04833908321948466,-0.02032221876831194,0.04424740584266137
23 Jan 2024,-1.1483467110301846,-0.11582997178153952,0.15899601973992442,-0.2139587752649771,-0.1763632618554065,English Français EnYorgos Lanthimos absolute mad lad Poor Thingsis perfectly paced film filled best visuals seen year always loved camera work Yorgos Lanthimos films disappointed acting especially Emma Stone Mark Ruffalo absolutely phenomenal even mesmerizing film excellent plot filled great social commentary criticism never boredFor 2h30 movie ,0.5821124107265423,-0.6476468296053026,0.4775782618545739,347,1,6.832202,-0.07009789,-1.3936337,-0.07031214,-0.58340263,0.19483554,0.52621603,-1.4465398,0.17294377,0.4064793,0.27664195139604575,-0.04333292109282779,0.07410773247163077,0.008809921270698573,-0.09314767046731554,0.004315856948095885,-0.061272076848098704,-0.073065089624493,0.06673848508489268,0.026323543122430394
06 Jan 2024,-1.1483467110301846,0.24863727323559076,-0.6157222173736505,0.02491307696758089,0.028059190295020228,cant love vomiting gaseous bubbles cant myHARK Triton hark Yer fond lobster aint yeStop talking sounds make Bella angryBella Baxter2023 historic year female representation film television pop cultureWhether live events likethe tours empowering performances screen genuinely beautiful stories never told entertainment 2023 year unlike ,0.6882890964272195,-0.6476468296053026,0.26110401760531476,334,1,7.030653,0.03368032,-1.2232435,-0.42156637,-0.02449447,-0.084833406,-0.44337267,0.16331056,0.48783937,-0.6196563,0.10395899459324803,-0.020238268966971295,-0.0339663787422992,0.000511821076885131,0.024864957373651634,-0.016560621342287297,-0.018459334500436686,-0.03676595332000991,0.08267248378291375,-0.00033214033682935594
29 Dec 2023,1.1124255517438855,-0.2939898173338774,-0.8243002042888438,-0.25059776613373036,-0.2762895871986851,nuclear family goals ,-0.3950443923645786,-0.6476468296053026,-0.5326348779753022,21,0,4.8390193,-2.2477372,3.0811217,-1.2765546,-1.8432083,-0.9394261,0.020725846,0.6655992,-1.2271408,0.19905907,0.003388362974845565,-0.0010536215485760642,-0.0012509138141885423,-0.0016253011571880993,-0.0016622178425233565,-0.0004154182469713061,-0.0007937697115677544,0.003951792819275121,0.0044766621634403795,-0.0060808870904571636
20 Dec 2023,0.6100317155718699,-0.7774113494728431,-0.5263316515528534,-0.32603098262822233,0.16332531362555594,male fantasy dating hot horny baby brained chick inevitably reveals guy actually redacted oneI Yorgos liker lot like production design performances around lot fun filmmaking funny really drags though Stone plays character development wonderfully also like cmon man wrap get going forSinging whole filmYORGOS LANTHIMOS castin Emma stone movies babyYORGOS LANTHIMOS wide angle lenses cam,0.3702462373323798,1.5440514093297317,1.9928979715993882,385,1,7.514684,-0.6345488,-1.2313485,0.83908165,-0.075550735,0.6994815,-0.40121257,-0.41990742,0.09626192,0.6802554,0.21050840691686448,-0.03502720001182128,0.027411197347437685,-0.015812111185177835,-0.015966024950680106,0.009598579309962847,0.059488655556060505,0.04129448016778868,-0.1159536805605171,0.055479342516610276
02 Sep 2023,1.1124255517438855,0.8721967326687734,-0.16876938826966498,-0.1862999292169967,0.37780132899649543,Yorgos Lanthimos made lovely lifeaffirming sex romp Easily Emma Stone best performance unbridled perfectly pitched every step way Outrageous hilarious oddly sweet mention stylistic leap Lanthimos Would make great double bill BARBIE,1.0559034505352987,1.5440514093297317,0.4775782618545739,231,1,7.1966467,-0.055989504,-0.797414,0.5544002,-0.07883185,-0.84988093,0.6138126,-0.73928094,0.098481536,0.0871651,0.2020197939023484,-0.02502827057087481,0.07548750580885612,0.007097060607935548,-0.03664885344729327,0.027557072602325414,0.1162121048905685,-0.09049627228739086,0.005915546056649323,-0.023233918736798996
