Date,Star Rating,Total Films Reviewed,Reviews This Year,Following,Followers,Cleaned Review,Sentiment,Contains Profanity,Capital Letters,Review Length,Cluster
23 Jan 2024,1.0793185466381199,0.14683973379459028,-0.1021483382485609,0.15453755400608393,0.032410463546985256,Porn Things,-0.49597076337027546,1.9892568605242655,-0.43193060880746253,11,1
22 Jan 2024,-1.4666164244907665,0.5852859013370557,0.3085160889462329,-0.08263558585217513,0.31944729906781927,Were all masters of our own ships You cunty cuntface dipshitI really hopePoor Thingsdoesnt spiral into yet another political argument with the attention its getting Im not really sure I understand the whole This would be better if this was directed bythisperson tomytaste argument What if said person was inspired by exactly the same things as the person already in the chair which led to the same film I dunno But thats my ,0.16658902850955204,-0.5027002896631718,0.10658699838080253,424,0
20 Jan 2024,-1.4666164244907665,-0.8943339196499244,-0.11241494892843075,-0.304573645545928,-0.7029878805603624,Such a bizarre and wonderful movie at last another director who can conjure up his own universe matching Besson in The Fifth Element or a JeanPierre Jeunet or Tim Burton of the old daysAfterPoor Things s initial presentation in Venice which I was not lucky enough to attend along withEl Conde I had been awaiting both movies with great expectationsEl Condewas a disappointment though the premises ie a reflexion on the ravages of Pinochet s regime in ,0.27500790354443294,-0.5027002896631718,0.7049398952566527,451,0
20 Jan 2024,-1.4666164244907665,-0.8007697250875123,0.35984914234558213,-0.16457561160181672,-0.7029878805603624,SO WEIRD AND SO PERFECTI just went to the movies alone bc I thought why tf not and my God it was worth itTHIS IS A MASTERPIECE IN EVERY WAY EVEN POSSIBLEGREAT EFFING ACTING BUT ESPECIALLY EMMA SHE DESERVES SM MORE AWARDSthis movie has honestly theBEST CINEMATOGRAPHYI ver ever seenstill stunned by how colourful and beautiful the setting wasTHE OUTFITS HELLOANDHILARIOUSAFSO SO SO MANY GOOD THINGS IN POOR THINGS ,0.2448915493680773,1.9892568605242655,11.355621459646786,413,0
18 Jan 2024,-1.4666164244907665,-0.2714792523594493,-0.20481444504725935,0.1528905183126238,-0.2414497430479544,La película más rara y bella que vi en mucho tiempo Me volví a enamorar del cine y de Emma StoneUn trabajo fascinante por parte de todo el equipo que formo parte de esta obra,-0.49597076337027546,-0.5027002896631718,-0.2524247397447075,174,0
14 Jan 2024,1.0793185466381199,1.0601785865288327,0.9861123938176426,-0.024165818734340427,0.6303445166977053,That was like Barbie for girls who hissed at people in school,-0.49597076337027546,-0.5027002896631718,-0.43193060880746253,61,1
02 Jan 2024,-1.4666164244907665,-0.6354004509772029,-0.04054867416934183,-0.2230453787196514,-0.7029878805603624,Poor Things is one of the best and most creative movies of the year Yes it s weird and extremely sexual but it s done in such a cohesive and interesting way I absolutely loved Bella Baxter and the journey we get to go on with her seeing the weird and wonderful world through her awe struck and curious eyes Emma Stone gives one of the most impressive performances I have seen in years and absolutely deserves another Oscar for this roleEverything ,0.8026464287141862,1.9892568605242655,0.10658699838080253,447,0
01 Jan 2024,1.0793185466381199,-0.29378234524932656,-0.3074805518459578,-0.25557433366548904,-0.2560508723982698, I must go punch that baby What a mood Bella what a mood Screaming babies at any public location is the worst Time to add Yorgos Lanthimos to the list of directors that I need to watch all of their work on2023 Ranked,-2.4836501390097583,-0.5027002896631718,-0.013083580994367483,216,1
31 Dec 2023,-1.4666164244907665,0.49117772889928085,0.12371709670857568,-0.2761622798337407,0.2578376557116105,The body is a canvas a blank slate formed by how we choose to live in it As different as we are as human beings we are all ultimately connected by our anatomy The heart lungs liver and intestines within us are all in place to serve our needs We can push them to the absolute limit or leave them to do their work as intended Despite the rules of life the real secret to finding pleasure and enjoyment in yourself ,-0.6456920669898729,-0.5027002896631718,-0.2524247397447075,412,0
17 Dec 2023,1.0793185466381199,1.9256473862311434,0.7397137375007664,-0.09045900539611076,1.196939560511163,Every line delivery from Mark Ruffalo belongs in the history booksBabe A Pig in the Citycore,-0.49597076337027546,-0.5027002896631718,-0.1327541603695375,92,2
01 Sep 2023,-1.4666164244907665,-0.9068454107832701,-0.13294817028817044,-0.3399849129553208,-0.012105174716171384,Non ho altro da aggiungere,-0.49597076337027546,-0.5027002896631718,-0.49176589849504754,26,0
28 Jan 2024,0.7964368831793548,0.7860137373459511,-0.25614749844660856,-0.23457462857387235,0.4508574632206577,Poor Things è stato descritto come un cammino di emancipazione femminile ma in realtà per me lo solo è tangenzialmente si tratta più della conseguenza di un ragionamento sull educazione tema già affrontato in passato da Lanthimos sulle sovrastrutture patriarcali e sulle convenzioni sociali che influenzano sia il nostro modo di pensare e di vivere Bella è un essere nuovo un esperimento in ambiente controllato in un contesto in cui la bussola è rappresentata dal metodo scientifico e questo ,-2.0861142638818615,-0.5027002896631718,-0.31226002943229253,493,1
13 Jan 2024,-1.4666164244907665,2.0469544524370615,0.07238404330922646,-0.12669379065223366,1.2763554591726345,I must go punch that babyGenuinely lost for words Frankenstein meets Looney Toons meets horny It had everything that I wanted and more Poor Things was absolutely worth the wait for me I can see Emma Stone winning that Oscar Yeah I said it She s absolutely phenomenal in the role of Bella One the best actresses performances ever Willem Dafoe and Mark Ruffalo give equally incredible performancesYorgos Lanthimos to me has made his best film and he honestly shows no signs of slowing down Second Cinema experience from him the first being The FavouriteWe need more movies like this Desperately2024 Ranked,1.1842129139865176,1.9892568605242655,1.3032927921325028,603,2
09 Jan 2024,-1.4666164244907665,-0.11426964637958266,0.31878269962610273,-0.10363529094379181,-0.13852958738353624,bella baxter save mebella baxter save me bella baxter,-0.49597076337027546,-0.5027002896631718,-0.5516011881826326,53,0
08 Jan 2024,-0.33508977065570583,-0.10937384550131692,-0.18428122368751965,-0.3000442973889126,-0.13532446142858898,Hmmm I wanted to love this but I didnt I can see why its getting Oscar buzz so to speak Emma Stone is fantastic and the production design is out of this world But I get a little lost in trying to parse out the messaging of the film Bellas arc as a character is centered around selfdiscovery She must go out and experience the world in order to fully develop as her own person But then why are so ,0.808443826893135,-0.5027002896631718,0.16642228806838755,396,1
06 Jan 2024,-1.4666164244907665,-0.6887102827627631,-0.2766807198063483,0.05283309993492076,-0.7029878805603624,I m not sure I can express how much this resonated with me It doesn t try to fit the mould of what we deem acceptable It s eccentric it s off beat it has a fart joke It doesn twantto be something it s not and it wants the same from us It wants us to choose authenticity and growth over masking and acceptanceIt wants us to figure out who we re not so we can embrace who we are,-0.02389691165589835,1.9892568605242655,-0.1327541603695375,376,0
03 Jan 2024,-1.4666164244907665,2.059465943570407,0.832113233619595,-0.10651760340734705,1.2845463366130552,This was so specialShades of Terry Gilliam and JeanPierre Jeunet but in Yorgos s style Its art,-0.49597076337027546,-0.5027002896631718,-0.013083580994367483,94,2
21 Oct 2023,0.23067355626182445,0.24366779560917942,0.23664981418714398,0.6659421368254551,0.09580073243372031, Considered mechanically a duck is not an efficient machine So observes Vague McMenamy an amateur inventor living in preindustrial Glasgow who resolves to improve the inhabitants of his grandmother s pond with the help of his latest invention the crankshaft After McMenamy succeeds in creating an impressively speedy duckboat drowning the poor ducks in the process he turns his attention to his grandmother harnessing the energy she expends rocking her chair to power a knitting machine His improved version is powered ,0.1997170181035433,-0.5027002896631718,0.04675170869321753,519,1
30 Dec 2023,-0.33508977065570583,-0.29215041162323796,-0.35881360524530703,-0.3037501276991979,-0.254982497079954,Despite its heavyhanded critique of the patriarchy gestures to socialism etc it s a movie that ultimately reinvests in the Enlightenment project that Frankenstein sets on fire You can put all the dicks you want in the movie Mary Shelley was being far more radical in 1818 Good costumes tho,0.7960208307953881,-0.5027002896631718,-0.1327541603695375,289,1
30 Dec 2023,1.0793185466381199,-0.4368485264697588,-0.2664141091264784,-0.025401095504435527,-0.3333300204231097,One of the most unconditionally strange movies I ve ever seen Poor Things takes a scififantasy dive into what could be sensitive topics and turns into a thought provoking comedy about freewill selfimprovement and sexual liberation among other things Emma Stone gives a career highlight performance and Willem Dafoe and Mark Ruffalo give some fun supporting performances with Ruffalo as the source of some of the film s biggest laughs The film lags a bit in the third act with a scene ,-0.021136245856399078,1.9892568605242655,0.16642228806838755,484,1
28 Dec 2023,1.0793185466381199,-0.14473240739990284,0.03131760058974708,0.15494931292944897,-0.15847259332543043,The only thing I knew about this going in was that Yorgos Lanthimos directed it and that was enough for me to drive 3 hours to Halifax to get to a theatre that was actually showing it And it was definitely worth the trip,-0.19781885702435306,-0.5027002896631718,-0.19258945005712252,220,1
28 Dec 2023,1.0793185466381199,-0.7768346985715465,-0.36908021592517687,-0.30663244016275315,-0.7029878805603624, I think the poor things are all the people who don t fully do what they want to do with their lives a very wise person,0.5177457182058605,-0.5027002896631718,-0.49176589849504754,119,1
25 Dec 2023,-1.4666164244907665,0.07666658787278131,0.0005177685501375475,-0.2703976549066302,-0.013529675140592397, Happy Christmas everyone I wanted to sit with this for a bit before I reviewed it but I am bursting at the seams with a need to discuss itExcited jumping It is most charmingExperiencingPoor Thingsin a cinema on Christmas Eve was truly remarkable It was a joy to witness a Yorgos film on the big screen a highlight of my holiday seasonEmma Stone as always was outstanding infusing the character of Bella with a delightful ,1.974430746353081,-0.5027002896631718,0.4655987365063126,422,0
22 Dec 2023,0.7964368831793548,0.2567232646178881,0.07238404330922646,-0.20245743255139975,0.1043477349802464,Beaucoup de choses mont fait tripper dans ce film à commencer par lincroyable worldbuilding À ce sujet jémets la théorie à leffet que le récit se déroule en 2023 mais dans un monde où la découverte scientifique des hydrocarbures et de lordinateur nauraient jamais eu lieu On a donc droit par exemple à un bateau de croisière à vapeur Cest génialIl y a aussi un paquet de personnages fascinants dont ceux de Willem Dafoe Mark Ruffalo et Emma Stone ,-0.49597076337027546,-0.5027002896631718,0.10658699838080253,447,1
20 Dec 2023,0.7964368831793548,-0.20456997368981747,-0.25614749844660856,-0.0011073190258985754,-0.19764635499700828,When we know the world the world is oursHumanity birthing sexuality birthing humanity Beautiful shots of impressionist skylines art nouveau sets and surreal societies providing a storybook tale of a new kind of Frankenstein in the form of Eve leaving Gods confined EdenThere is plenty to love namely performances by Emma Stone in an alltime display of physicality Mark Ruffalo freed from Hulk s shackles Willem Dafoe as the perennial freaky little guy with a big heart and Ramy ,0.7243869312187704,-0.5027002896631718,0.40576344681872756,478,1
18 Dec 2023,0.5135552197205896,0.0837383002524985,0.03131760058974708,0.014539520061972682,-0.008900048761224105,My father once told me Always carve with compassion He was a fucking idiot but its not bad adviceI love Yorgos Lanthimos I love the Greek Weird WavePoor Thingsmight have been too weird even for me As someone who claims to understandInland Empire that is saying something The craftsmanship that went into this film is undeniably astounding The costumes the sets the cinematography the acting the lighting everything suggests that we are seeing a master ,-0.42971478418229275,1.9892568605242655,0.4655987365063126,452,1
17 Dec 2023,0.23067355626182445,-0.5075656502669307,-0.1945478343673895,-0.19010466485044877,1.327637474451791,Eat Bray Love,1.491708612269207,-0.5027002896631718,-0.37209531911987753,13,1
16 Dec 2023,0.7964368831793548,-0.7300526012903406,-0.3382803838855673,-0.22057482517946123,-0.7029878805603624,What s a cynic doing on an all inclusive Disney cruise,-0.49597076337027546,-0.5027002896631718,-0.43193060880746253,54,1
16 Dec 2023,-1.4666164244907665,0.6228203747370931,0.43171541710467104,-0.118458612184933,0.34401993138908177,Oh god oh crap oh jeez oh my hell I m living in a nightmare i can t seem to get out of and that is the levels of the place of the globe I live in I m gonna be up front with you my relationship to this movie is way more tangled and loaded then I ever thought like this is a movie an honest to god movie its a living breathing thing that exists in its own corner of the ,0.32801268689481894,1.9892568605242655,-0.2524247397447075,368,0
12 Dec 2023,0.23067355626182445,0.42046060510210903,0.0005177685501375475,0.21094852650709348,0.2115413919179276,I really wanted to like this but the Tim Burton DoesNellbit eventually gives way to some of the blandest warmed over sexual and social commentary that Yorgos frankly has no business discussing Needed more focus more whimsy more violence more deviance Really painfully felt like a Studio PictureFunny but sloppy beautiful yet flawed Emma Stone actually put her whole pussy in this tho ,0.16658902850955204,1.9892568605242655,0.22625757775597255,384,1
01 Sep 2023,-1.4666164244907665,-0.27746300898844073,-0.2766807198063483,-0.06534171107084374,-0.24536711921511217,What would a woman be if she were able to start from scratchPoor Things is an irresistible ode to individuality and freedom that invites us to embrace the boldest most defiant part of ourselves and recognise the real monsters of the worldMy review,1.0941727371413106,-0.5027002896631718,-0.31226002943229253,247,0
22 Jan 2024,1.0793185466381199,0.28065829113385393,-0.16374800232777997,-0.27863283337393085,0.12001723964887753,A Barbiehoz hasonlóan a Szegény párákat sem nehéz emancipációs tanmeseként nézni Lanthimos viszont nem esik ugyanabba a hibába mint Greta Gerwig ő nem a népnevelést tűzi ki célul és a filmjét sem csak egyféleképpen lehet olvasni Bella történetével ösztönös szabadságvágyával csillapíthatatlan kíváncsiságával nemtől függetlenül bárki azonosulhat aki hozzá hasonlóan nem akarja a készen kapott konvenciókat és dogmákat elfogadni hanem inkább saját magának fedezné fel a világot és nemcsak a naposabb részét de a sötétebb csúnyább oldalát isA teljes kritika itt,-0.49597076337027546,-0.5027002896631718,-0.07291887068195249,559,1
20 Jan 2024,-1.4666164244907665,-0.34056444253053253,0.4522486384644107,-0.1382230405064546,-0.28667763152332154,Was a bit lost in the frame on first watch but this is incredibly fun and the production design is stellar maybe one of the best looking films of the decade yet I absolutely adore the fisheye aesthetic and maximalist and majorly uncanny environments combined with the absurdist humor and concepts it creates a very offbeat but consistently charming workAt times the film comes off as a bit overly smug but honestly the film generally does earn it only ,0.5023863775759191,-0.5027002896631718,-0.37209531911987753,452,0
17 Jan 2024,0.7964368831793548,-0.5363964776611623,0.08265065398909631,-0.2736917262935505,-0.7029878805603624,Laissezmoi le temps de m en remettre et après j écris ma reviewImpossible de savoir par où commencer Poor Thingsest totalement fou de part son histoire jusqu à meme ses visuels ses décors ses costumesOn suit Bella Baxter pendant ces 2h20 on y voit son évolution dans une société extrêmement similaire à la nôtre et son évolution vis à vis des hommes C est tellement bien amené bien mis en scène même si tous cela est réalisé à travers ,-2.0861142638818615,-0.5027002896631718,-0.07291887068195249,435,1
09 Feb 2024,-1.4666164244907665,-0.5227970307770907,-0.030282063489471985,0.29659438256702036,-0.15241846652164112,Bu gerçek mi,-0.49597076337027546,-0.5027002896631718,-0.49176589849504754,12,0
07 Jan 2024,0.7964368831793548,0.82953196737498,-0.1534813916479101,-0.0735768895381444,0.47934747170907793,Movies are so back,-0.49597076337027546,-0.5027002896631718,-0.49176589849504754,18,1
01 Jan 2024,-0.05220810719694069,-0.6305046500989371,-0.1021483382485609,1.0324075786203346,0.48397709808844624,Emma Stone speaking in French this is all I needed ,-0.49597076337027546,-0.5027002896631718,-0.31226002943229253,51,1
29 Dec 2023,-1.4666164244907665,-0.6549836544902657,-0.12268155960830059,-0.3313379755646551,0.29914816801981986,Mr Skin s Frankenstein,-0.49597076337027546,-0.5027002896631718,-0.37209531911987753,22,0
13 Dec 2023,0.7964368831793548,0.34321574680058287,-0.1021483382485609,-0.2815151458374861,0.16097162685098163,I may be letting my preconceived notions impact this rating too much but I am obsessed with this movie I did have my hesitations when it started which were not helped by the outlandish performative laughter from a handful of obnoxious lookatmeIknowcinema dorks scattered throughout the theater For the first twenty minutes I couldn t help but feel that it was going for cheap and rote laughs But as it gets going it settles into its tone and adjusts to its ,-0.14812687263336596,-0.5027002896631718,-0.1327541603695375,457,1
08 Dec 2023,-1.4666164244907665,-0.7800985658237237,-0.25614749844660856,-0.22716296795330174,-0.7029878805603624,this is a movie about what it was like going from catholic school in the midwest to new york for college,-0.2249235757830733,-0.5027002896631718,-0.5516011881826326,104,0
06 Feb 2024,-1.4666164244907665,-0.5858984643191826,-0.2766807198063483,-0.14892877251394546,-0.7029878805603624,women are so cool,0.8954047995773623,-0.5027002896631718,-0.5516011881826326,17,0
06 Feb 2024,0.7964368831793548,-0.5369404555365251,-0.08161511688882121,-0.304573645545928,-0.7029878805603624,Lanthimos movies have always dealt with sexuality as a form of selfliberation as well as a form of restriction that is used as encagement Thematically that makes Poor Things closest to Dogtooth But in contrast to Dogtooth which is a gem but an unpolished one Poor Things is very sharp in focus direction and cinematography The colours and sets used were honestly stunning although I felt there was a slight overuse of the fisheyelense sorry Yorgos I know you love ,-0.8532797939911824,-0.5027002896631718,0.22625757775597255,464,1
04 Feb 2024,-1.4666164244907665,-0.4303207919654045,-0.24588088776673872,-0.3214557614038943,-0.34543827403068833,Bella Baxter a feminista nãomonogâmica mais fraca,-0.49597076337027546,-0.5027002896631718,-0.43193060880746253,49,0
02 Feb 2024,-1.4666164244907665,-0.24700024796812056,0.3803823637053218,0.180066607254716,-0.225424113273218,fazia tempos que eu não me divertia DE VERDADE assim no cinema um filme repleto de camadas único fascinante e apavorante tem suas inspirações em frankenstein e outros clássicos mas é um filme extremamente original,0.9947887683593364,-0.5027002896631718,-0.013083580994367483,213,0
01 Feb 2024,-1.4666164244907665,-0.7567075171831207,0.18531676078779474,-0.10404704986715685,-0.7029878805603624,CINEMA ARTE LIBERDADEEu não sabia muito bem o que esperar de Poor Things mas tudo que esperei foi muito bem suprido muito bem colocado em tela e me deixou completamente apaixonado por uma ideia tão genial de retratar a liberdade de uma mulher decida ao que quer realizar e viverO mundo é o lugar mais doente mas podemos ser uma cura para nós mesmo e se der certo curaremos muitas pessoasEu estou em choque com tamanha criatividade ,-2.0861142638818615,-0.5027002896631718,0.8844457643194077,431,0
27 Jan 2024,-1.4666164244907665,-0.3791868716812956,-0.050815284849211675,-0.26669182459634494,-0.31196251405679454,Bella Baxter is perhaps the most important character in modern filmFull German Review here,0.59725289323144,-0.5027002896631718,-0.2524247397447075,90,0
27 Jan 2024,-1.4666164244907665,0.10386548164092432,-0.12268155960830059,-0.2992207795421825,0.00427658016467026,Si puedo definir el estilo de Yorgos Lanthimos sería extraño pero del bueno a nivel extremo esta su Ultimate Masterpiece es de las películas más extraña surrealista inteligente loca graciosa y sexual que he visto en mucho tiempo se merece todas esas nominaciones y hasta puede llevarse algunosYorgos Lanthimosnos trae su propia versión de Frankenstein una mujer adulta con un cerebro de bebé y a través de Bella Baxter vamos conocido el mundo por primera vez y todas ,0.49786892444946584,1.9892568605242655,0.04675170869321753,467,0
26 Jan 2024,-1.4666164244907665,-0.8785585612644013,-0.3074805518459578,0.7902933316816951,0.27457553569855736,In the name of YORGOS LANTHIMOS and of the son and of the holy spirit AMENThis is definitely my favorite film of 2023 There are so many things to highlight here from its brilliant script to its beautiful cinematography its characters its OS its message and everything it has to say about sex humanity society love Yorgos created his Magnum Opus and I couldnt be happier for him I havent been this happy watching a film in the theater ,2.187396393743026,1.9892568605242655,1.1836222127573328,434,0
25 Jan 2024,-1.4666164244907665,-0.87638264976295,-0.20481444504725935,-0.33545556479830546,-0.2528457464433225,Sete di scoperta sete di conoscenzaUn incredibile inno alla vita in tutte le sue sfumature ed accezioni poco importa ci facciano ridere o piangere ci riempiano il cuore o ce lo spezzino ci diano piacere o dolore la vita è uno spettro emotivo incredibilmente variegato che necessita di essere sperimentato in tono perché si realizza il valore della luce solo dopo che si è saggiato loscurità lo straordinario diventa speciale nel momento in cui hai saggiato lordinario e questo ,-0.49597076337027546,-0.5027002896631718,-0.43193060880746253,477,0
19 Jan 2024,1.0793185466381199,0.1152890170235444,0.08265065398909631,-0.16581088837191182,0.011755207392880575,Bella BaxterI must go punch that babyBest comedy of 2023 hands down After the incredible work ofThe Favourite Yórgos Lánthimos delivers another trippy and colorful one of a kind comedy with a strong message of feminismIn this steampunkstyled Victorian world that encapsulate the developed strangeness and surreal atmosphere of that era Bella Baxter Emma Stone has to face the exploitation and objectification of women whom are used for mens own pleasure and profit It begins with ,1.0085920973568328,-0.5027002896631718,0.40576344681872756,480,1
20 Jan 2024,0.7964368831793548,-0.0848948411099882,0.3085160889462329,-0.2090455753252403,-0.11929883165385258,Really growing on me the more I think about it and talk about it The episodic feel to this story threw me a bit but I think I m warming up to it as kind of a necessity for this story to be told this way Even when I was a bit lost in it all it s impossible not to be awed by the sheer VISION of it all Yorgos dials his craft up an unfathomable degree when he was already ,0.007574678458393411,-0.5027002896631718,0.28609286744355755,370,1
20 Jan 2024,1.0793185466381199,0.19416580895115915,0.0005177685501375475,-0.062047639683923475,0.06339334777814228,Altra grande esperienza fatta in sala Altra grande esperienza nel cinema MEPHISTO che ormai sta diventando il mio preferito per gente e atmosferaLanthimos ci dona una formazione ed evoluzione del male ed inconsapevolezza attraverso una commedia visionaria che innalza una perversione scellerata più malata possibile ormai famosa nel suo stile e cinematografiaProbabilmente uno dei film più bizzarri e anormali della storia Tecnica di regia all avanguardia e futuristicaSi aggiunge aimigliori film 2023,-0.49597076337027546,-0.5027002896631718,0.28609286744355755,501,1
20 Jan 2024,1.0793185466381199,0.21592492396567356,1.027178836537122,0.19694872311268236,0.0776383520223524,i will be randomly saying bella baxter out loud for months btw jerrod carmichael and christopher abbott being in this warms my heart,-1.2910425136260684,-0.5027002896631718,-0.5516011881826326,132,1
19 Jan 2024,-1.4666164244907665,-0.9084773444093587,-0.3485469945654372,-0.33627908264503553,-0.7029878805603624,The phrase sound and fury signifying nothing comes to mind,1.0941727371413106,-0.5027002896631718,-0.49176589849504754,58,0
18 Jan 2024,-1.4666164244907665,0.29371376014256256,0.1545169287481852,-0.23004528041685698,0.1285642421954036,Emma Stone and Mark Ruffalo gave some of the most dedicated unrelenting performances I ve seen in a while,1.491708612269207,-0.5027002896631718,-0.2524247397447075,105,0
18 Jan 2024,0.7964368831793548,1.2511148207811966,-0.18428122368751965,-0.28316218153094624,0.7553444289406491,Lanthimos feministischer SteampunkBildungsroman feuert nicht nur visuell aus allen Rohren tolle Kamerafahrten und Linsenauswahl Bilder Modelle Sets Miniaturen zum Verlieben Color Grading aus allen Farben des Regenbogens sondern erzählt auch eine wunderschöne SelbstfindungsGeschichte über die rumgereichte ausgenutzte Frau im unterdrückerischen PatriarchatDabei geht es vor allem sehr viel um Sex in allen möglichen Varianten der in all seiner Ausübungen reflektiert und durch die geschlechterpolitische Linse beleuchtet wirdAußerdem ist Poor Things wirklich sehr lustig und einer der Filme deren ,-2.0861142638818615,1.9892568605242655,1.1237869230697477,597,1
15 Jan 2024,1.0793185466381199,-0.12297329238538841,0.07238404330922646,-0.19628104870092428,-0.1442275890812203,miss being in this world ,-0.49597076337027546,-0.5027002896631718,-0.5516011881826326,25,1
14 Jan 2024,-1.4666164244907665,0.29371376014256256,-0.1534813916479101,-0.25104498550847365,0.1285642421954036,Yorgos Lanthimos creates a twisted steampunk fantasia of Frankenscience and sex that surely must setPoor Thingsapart as one of the most immersive and visually stunning films of the year I hope there s some sort of cashgrabby Instagrammable FYC popup where you can walk through recreations of these sets because I will be the first chump in lineTony McNamara never misses and his signature wicked humor is the backbone of this film His script could have flourished under another ,0.49786892444946584,1.9892568605242655,0.34592815713114256,478,0
15 Jan 2024,1.0793185466381199,0.12181675152789871,0.20584998214753444,-0.2102808520953354,0.016028708666143615,The Curious Case of Bella Baxter,-0.893506638498172,-0.5027002896631718,-0.2524247397447075,32,1
08 Jan 2024,1.0793185466381199,-0.6560716102409915,-0.35881360524530703,-0.32516159171417963,1.3596887340012638,To be covered soon on Patreon ,-0.49597076337027546,-0.5027002896631718,-0.43193060880746253,30,1
31 Dec 2023,-1.4666164244907665,0.798525228479297,0.5446481345832394,-0.2852209761477714,0.4590483406610785,Welp I only made it about 7 hours or so before bumping into last nights nightmare meanie Willem Dafoe but thankfully his character was rather charismatic and affecting As hes said in a recent interview I didnt look like myself It makes room for something else to happen A small blessing for my frazzled stateLanthimos has outdone himself in bringing to life Alasdair Grays novel one I havent read yet foolishly in spite of having checked it out ,-0.2972028258063272,-0.5027002896631718,0.16642228806838755,445,0
24 Dec 2023,1.0793185466381199,0.7174725250502307,-0.009748842129732297,-0.3000442973889126,0.4059856998513958,manic pixie frankensteinabsolutely yes a visual treat and a super fun way to tell a well tread arc lanthimos is on a short list of weirdo geniuses and apparently has a soft spot too a borntoplay role for emma lights out incredible and no pun intended naked performance i m so stoked that they re both so stoked to work with each otherthank you for letting ruffalo cook,0.34051097387800683,1.9892568605242655,-0.5516011881826326,368,1
24 Dec 2023,-1.4666164244907665,-0.5195331635249136,-0.12268155960830059,-0.23498638749723738,-0.7029878805603624,The strongest case yet that Yorgos Lanthimos is the Greek reincarnate of Stanley Kubrick and this is his2001 But instead of showing us man s attempt to touch God we get a stunning bizarre and unapologetically sexual odyssey of birth freedom and rediscovery Instead of it being Adam plucking the apple from the Tree of Knowledge it s Eve taking the apple and shoving it up her vagina for her own pleasure2023 FAVORITES,1.0941727371413106,1.9892568605242655,0.7647751849442377,417,0
16 Dec 2023,-1.4666164244907665,-0.9122851895368987,-0.25614749844660856,-0.3156911364767839,-0.18731872691995594,a bloody fucking masterpiece that stitched over the aching hole in my heart while also digging it deeper and deeper and deeper and,-3.278721889265551,1.9892568605242655,-0.5516011881826326,130,0
14 Dec 2023,-1.4666164244907665,0.3502874591803,0.24691642486701382,-0.2971619849253574,0.16560125323034994,A fantastical and whimsical world with mixtures of the past the future and the not yet created Yet there is a consistency that runs through Yorgos creation and the one we currently inhabit the need for ownership over women and the ways small and large meaningful and malicious men can enact dominance over a woman s lifeWhile the beginning for me was a bit of a slow roller the film quickly picked up steam and the train was moving at ,-0.6074490775595799,-0.5027002896631718,-0.31226002943229253,435,0
09 Dec 2023,-0.9008530975732362,-0.9024935877803673,-0.36908021592517687,-0.3333967701814803,-0.7029878805603624,so sad to see the glorification of her being taken advantage of and it ending w her perpetuating the cycle of abuse not to mention the most shallow white woman take on empathy and poverty and oppression Anyone who calls this feminist needs immediate psychoanalysis,-0.8272506593101893,-0.5027002896631718,-0.49176589849504754,264,0
08 Dec 2023,0.7964368831793548,-0.8584313798759755,-0.3793468266050467,-0.3103382704730384,-0.254982497079954,Boy did Ruff make me laaaaaughh He was having fun Every time I see Ramy I m like that s literally me as a boy Happy for us Emma is in her goat era and I m taking it all in I had fun,1.359196653893242,-0.5027002896631718,0.10658699838080253,181,1
30 Nov 2023,1.0793185466381199,-0.3454602434087983,-0.1740146130076498,-0.22881000364676188,-0.2898827574782688,O processo de socialização feminino pressupõe a obediência às regras seja educada não responda não grite seja gentil sente de pernas fechadas baixe a cabeça Nos acostumamos desde o princípio das nossas vidas a obedecer o que se espera de nós como a única saída uma regra incontornável um preço alto que pagamos sem reclamar apenas para sermos amadas aceitas Ou simplesmente casadas o que para muitos equivocadamente dá na mesmaFrequentemente imagino como seria inverter as posições de poder ,-0.49597076337027546,-0.5027002896631718,-0.31226002943229253,491,1
17 Oct 2023,-1.1837347610320013,-0.7599713844352979,-0.32801377320569747,-0.33298501125811525,-0.7029878805603624,Emotionless offensive pretendstobefeminist ableist as fuckkk movie mostly just male gazey scenes of a disabled person having sex for 2 hours cinematography set costuming was all breathtaking but truly all style and no substance,0.7960208307953883,1.9892568605242655,-0.49176589849504754,227,0
07 Jan 2024,-1.1837347610320013,-0.6098334908351484,-0.21508105572712918,-0.32969093987119497,-0.7029878805603624,i don t know who needs to hear this but a woman enjoying sex just because she isn t aware she is getting taken advantage of by men because she has the mental capacity of a six year old is NOT feminism,0.24940900249453052,1.9892568605242655,-0.37209531911987753,200,0
05 Jan 2024,1.0793185466381199,-0.6810945925076831,-0.31774716252582763,-0.23086879826358706,0.3230085501288718,I saw it last night at home critic screener and I might see it again just to witness it on the big screen Its a Yorgos acid trip for sure Emma Stone is FEARLESS as Bella At its core its another feminist story but told in the best wayI loved Bella as a character and I loved her journey The idea of a resurrection via I wont spoil it Its too cool though Trust meThis movie has everything Fully fleshed out story Its weird as shit and I promise you will never forget it,0.6303808828254316,1.9892568605242655,1.0639516333821628,467,1
