Cleaned Review,LOF Score,Is Outlier
qué LOCURAAAA daría todo por tener la mente de yorgos lanthimos aunque sea por 24hs ojalá no pise terapia en su vida qué son esos planos surrealistas por favor orgasmo visual me acuerdo y se me caen lágrimas de la emoción además lo psicoanalítica que es me fascina y emma stone qué decir más hipnótica que nunca la película es de ella sola que me perdonen willem y mark,0.9914392712679916,0
2023 rankedFinallyYorogs Lanthimoshas joined my five star club he s back again with his weirdest most challenging film but for me every choice worked perfectly and it s cemented him as one of my favourite directors working today It was hilarious sometimes moving and always bizarreThe cinematography is some of the most amazing I ve ever seen the black and whites scenes are well shot but when Bella is free and it switches to colour genius choice that ,0.9906267165577332,0
Why does Bella Baxter literally represent the stages of my girlfriend being drunk,0.9923817851461252,0
The sexual exploitation of women and children will always be celebrated as long as it looks visually appealing I find it embarrassing that anyone would think that this movie is anything other than pedophilic and misogynistic garbage I also find it laughable that anything written by a man could somehow be considered a feminist think piece Of course men want you to think that true female liberation can be found through sex it s a have their cake and eat it ,,1
bella baxter i will always defend anything u do,0.9975428883192642,0
 ps loved the score I found it to be inspired Big deep cellos make me feel a way,1.0012536733153854,0
Truth be told this was fighting an uphill battle for me as soon as a friend said it looked like Sharp Stickbut annoying and unfortunately it lived up to that hype I don t know that I would ve come up with theSharp Stickcomparison on my own but it s illustrative of how simplistic this movie s sexual and emotional comingofage is Emma Stone coming to all the correct answers rather than having to muddle into her own freakbaby conception of womanhood Lanthimos ,0.9987298908466743,0
I think this movie is kind of a mess overly long and gratingly endlessly didactic and I generally hate how Lanthimos directs actors But I will say I laughed out loud a dozen times at the straightforward deadpan of the linereadings which probably bumped it up a full star Was Ruffalo going full Nic Cage in this movie It feels kind of like he was Were talking about it on Across the Movie Aisle this week so rush out and see it before you listen,0.9817440873352368,0
My father once told me Always carve with compassion He was a fucking idiot but its not bad adviceI vowed to watch this again on the big screen after adoring it atNYFF and was very happy to do so this weekendFound myself still laughing a ton with glee It s just a movie that s freakin wild zany and even with its bonkers situations freeflowing narrative the profound messages philosophies and observations of the film are impossible to ignore ,1.0027816838073889,0
A wholly unique film about the beauty and terror of Becoming When I say I want more original movies this is what I mean The sets the colors the costumes those sleeves go crazy the fun shot angles Everything about this sings of new life It s not without the typical Lanthimian thorniness that occasionally prickles but the sanguine fingerpainting comes to life unlike anything else as Bella paints her masterpiece,0.9819881566334189,0
Yorgos Lanthimos you sick beautiful bastard MARRY ME,0.9964942941385452,0
Chef kiss de inicio a fin y por si acaso no la vean con sus papás,0.9761728730874475,0
I don t even know where to start coz that was one of the funniest most outlandish films I ve ever seen Yorgos Lanthimos direction here is absolutely insane in the best way possible Emma Stone Willem Dafoe and especially Mark Ruffalo we re incredible here and if not for RDJ Mark would be sweeping the best supporting actor awards for me he had me cracking up all the way through,0.968438412215915,0
 i must go punch that baby ela eh tipo eu sem disfarçar que tenho autismo,0.972640409446891,0
can we please stop fucking the woman with the mind of a child please,0.9991556531834498,0
Why keep it in my mouth if it is revoltingVery weird extraordinarily bizarre surprisingly thoughtprovoking beautifully colorful incredibly shot and sometimes uncomfortableI was so afraid I wasnt going to lovePoor Thingsas much as everyone else and that I wasnt going to have the best audience to watch this with But those fears quickly went away because me and my audience were laughing and in awe throughout the runtimeEmma Stone is my current pick for Best ,1.0002269642436348,0
Outstanding costumes production design makeup and hairstyling I have no doubt that this will win several below the line Oscars However I had trouble resonating with the characters the story and the overall buy in I don t think it s a Yorgos thing with me as I lovedThe LobsterLet s be honest this is a toughwatch I think that affected my overall enjoyment and perception of what was being communicated artistically2023 Ranked2024 Theaters,0.9881186124913818,0
My first disappointment of the yearEmma kills it Doesnt save it for me But the heart is for her and the costumesLiteral black and white in parts take on feminism if feminism was about men for menSighI need a nap,0.9781292874189539,0
Easily my favourite Yorgos film Will probably review on Instagram and give more thoughts here after I ve watched it again tomorrow A hilarious bizarre and beautiful masterpiece,0.9904386771338093,0
Watching Poor Things feels like reading a literary classic for the first time rediscovering the medium afresh yet it resonates as if it was the only thing that medium was destined to capture from the start It is a magnificent orgasm of colors costumes and set pieces yet what truly astounds about Poor Things is its audacity Every corner of this film couldve easily been a disaster but the film emerges unscathed it effortlessly navigates through a labyrinth ,0.9924460813442953,0
I was dying for a new Yorgos film and was pumped when I first heard aboutPoor Things Once again this Greek legend made a film that is so unique uncanny and bizarre and worthy of a Golden Globe winI was surprised when this got the BP dub but at the same time it was a wholly deserved win The cast is stacked and phenomenal the narrative is executed in such a whimsical way the dialogue is magnetic to witness ,0.9962485669612452,0
Barbie wishes A shockingly feminist masterpieceFor those who find themselves in discomfort after viewing check your ableism I recognize this isn t a traditional depiction of developmental disability but I d still like to point out that disabled adults are allowed to have consensual sex And they do That doesn t qualify their nondisabled partners as pedophiles She has the body of a grown woman Many grown women have delays in their brain development and are still sexual beings I thought this was beautifully done,0.998078631001662,0
So happy that this was my first theatre experience of 24 This film nears perfection in every way It s gorgeously and inventively shot and lit The sets costumes and the entire design are brilliant and originalThe performances are all stellar Emma deserves some more hardware for work It s a big bold and brave performance that she delivers with so much gusto and love of her character that despite the tremendous work by all involved I found myself begging to ,0.9730952606654941,0
The sex feels good movie of the summer,0.9776947466391146,0
emma stone you will get that oscar for best actress by a long mile my queen has served once again this is easily one of my favorite movies of 20232023 Ranked,0.9968979184741725,0
Revolting yet glorious in that great Lanthimos way Was really taken with its exploration of finding your way through a cynical and suffocating world and still maintaining your sense of self even as you grow It all has the feeling of one of those fuckedup gothic fairytales the kind that gets sanded down when Hollywood tries to adapt it but is instead presented in its original form here Stellar visuals and sound work across the board but Emma Stone ,0.9841364358795317,0
emma stone and yorgos lanthimos put their everything into this film and im sososohappy that it exists my little horrorloving heart was delighted during all of the frankenstienesque scenes ,1.00334702493043,0
 I must go punch that baby The immediate draw ofPoor Thingsis its aesthetic something in the realm of highsociety steampunk or Frankenstein It s a bizarre lavishly constructed world that is as interesting and foreign to us as it is to Bella Baxter Discovering and dismantling the very pretty spaces is as exciting as the movie wants it to be The dance sceneThat liberation does get a little stagnant and all that sex and growth can feel more repetitive than it does moving or provocative but this is still grotesque almost unfittingly warm and absolutely hilarious Ruffalo and Stone are insane God bless,1.002084966120447,0
Much to discover And your sad face makes me discover angry feelings for youWhy to Watch Director Yorgos Lanthimos has made some of the more unique films of the last dozen years His latest feature in theaters now reteams him withThe Favouritestar Emma Stone in a modern Frankensteininspired tale of lust science lust morality and lust And lots of fuckingHow It Went Stone is absolutely magnificent as she plays a grown woman with the mind of ,0.9955093386680376,0
This was an epic in every sense of the word Bella explored an unknown world traveled far and wide and learned a lesson or two along the way I didn t fully buy in until about halfway through but it was go time from then on I thought the story and themes were interesting and I was fully engaged for the entire runtime And Emma Stone was really great in the lead role It needed more Margaret Qualley though DEBS,0.9997386542601732,0
I almost rated this 35 because at the cinema the score almost burst my eardrums a couple of times But its clear to me that Ive become that old filmgoer getting cranky at loud scores I found the production design costumes cinematography direction and acting all quite worthy of all the awards they are being nominated for and winning Its more than refreshing to see a film this alive with creation and creativityEqually impressive to see a film ,0.9983605213808973,0
Holy hell is this incredible brilliant disturbing hopeful hilarious heartbreaking I want to watch it a million more times Emma Stone is a goddamn masterThere is so much going on in here about how we learn about the horror of the world and what to do with ourselves once we do the worry that we can t escape being versions of our own parents and how men are fragile little babies that can t handle womenI can t believe the evercynical ,0.9733052917848116,0
We need to stop men from making movies until we figure out what the fuck is going on,1.0149803876970878,0
like that one episode ofpen15where maya discovers masturbation if it had been captured in a renaissance painting found underneath a pile of hamburger drippings at the bottom of a dumpster behind a european mcdonald s,0.9836046789124522,0
okay i m actually shitting bricks guys i m pretty sure i have never seen anything quite like this before in my entire life the most outstandingly original production design i have ever seen in a film by a huge marginmore articulate thoughts to come later ideally with a rewatch i can t even come up with words right now because this movie is too busy furious jumping my brain over and over again yorgos what the fuck dude,0.9698369159795572,0
Une expérience unique où Emma Stone se donne toute entière et où Mark Ruffalo surprend La mise en scène de Yorgos Lanthimos est rien de moins que grandiose et la musique de Jerskin Fendrix est également remarquable Un festin pour les yeux et les oreilles et un film exceptionnel audacieux et extrêmement drôle quon se doit de revister encore et encore,0.9824313804583152,0
Rest assured fellow AussiesAustralia does get a mention and Mark Ruffalo says cunt a lot,0.9985536186778639,0
sve što sam želeo od BARBIE dobio sam ovdemora ludi grk da dodje u holivud da bi se napravio film o ženi KAKO TREBAkad koleginica nazove emu FAVORITOM znao sam da yorgos ima running joke sa emom koji trajesvi ovde sijaju rafalo defo svi svi ali ema je dijamant iz Sijera Leonea3 za omaž na FREAKS na krajuedvard makazoruki sreće frankenštajnovu nevestu sreće gilijama u najboljim danima ma jorgos je novi gilijam greške nemanajduhovitiji i najtopliji jorgos a meni možda i FAVORIT njegove filmografije,0.9925985224266688,0
the sleeves on this thing Anne of Green Gables would die of jealousy at which point Willem Dafoe would grotesquely bring her back to life,1.0109891498691523,0
NYFF61 Film 3 Holy Shit is an understatement This is far beyond what I imagined from the trailer far exceeding my wildest expectations A very whimsical and sexual tale full of social commentaries it s as ifBarbie Frankenstein and Monty Pythonmerged into one and the result is another delightful s entry in Lanthimos peculiar universeThe decision to change the original source s setting to Victorian steampunk has proven to be a wise decision as the production designs and ,0.9859058447373604,0
She missed the opportunity to be with the most handsome man in the film aka Harry Astley,1.0079636783508,0
141 dakikalık çoşkulu zıp zıp kıvamında,0.9834020456753851,0
imo Stone and Ruffalo are going down in history as one of the best comedic performances of the decade if not century so far,0.9962305195327034,0
this reenactment of the Bible s Genesis 23 goes so hard Thereinventeduse of the apple as discovery of pleasure was genius as were all the other biblical symbols Lanthimos manipulates to tell this story this is a satirical ode to women s liberation which is present through bella s constant selfexploration despite attempts from others to limit and control her,,1
i must go punch that baby,0.9908778332021961,0
If you strip away the sex scenes and the scifi fantasy this is a lovely movie about a woman who gets a second chance at life and experiences all the pains and pleasures that come with being alive,0.9869368221279791,0
Después de verla de nuevo confirmé 2 cosasSi las cosas fueran justas esta sería mejor película en los Oscar y todas esas supuestas apologías son de gente que se esforzó muchísimo en no ver la películaJoya,0.9780338829469374,0
Ver o Lanthimos dirigindo algo desse tipo me faz pensar que realmente ele passou por um procedimento cirúrgico onde recebeu um cérebro de um feto Ninguém inteligente dirigiria tanta coisa ruim num filme só Não basta ser ofensivo e idioma ainda tem que se explicar em várias partes ou ter diálogos de coachesEu não tenho nem ganas de desenvolver um texto sobreIsso nem é cinema e vocês não sabem nada sobre feminismo Cinema Rosa e Silva,0.9729694762163748,0
Poor Things es básicamente Soul para degeneradosUna película que explora la belleza de existir y gozar de los placeres de la vida sin tabúes ni falsas moralidades Pero que se detiene a criticar y hacer una reflexión cruda y dura sobre la coercitiva que resulta la vida en la alta sociedad civilizada Mostrando sus ironías fallos carencias e injusticiasBella Baxter está en su punto tiene uno de los mejores arcos del 2023 y eso se debe enteramente a ,0.9880131718431248,0
The Fifth Element Good Version,0.9857311600856912,0
142 minute masterclass on shitting in the Mother toilet,1.0882305892950932,0
Oh my stars and garters How utterly sublimeMy brain s clanking machinery fell into seamless alignment with Poor Things something justclicked It stirred me Irrevocably moved me It made me feel so alive my cells seemed to be humming and I didn t feel like my skin could contain themI m of course still processing this dazzlingly affective piece of filmmaking which made me FEEL with an intensity akin to a tornado blowing through my guts Still at the moment I m ,1.0009071430877903,0
My thoughts on Poor Things I have adventured it and found nothing but sugar and violence A sexfuelled surreal yet unparalleled modern day surrealism and disregarding repetitive tropes genius exploration of class divisions the futility of hierarchy s and the grotesque portrayal of immorality within men which were all executed brilliantly and fleshed out to it s furthest extent through abhorrent and eccentric imagery which is accompanied by intelligent but distasteful dialogue to depict such profound themesideologies The narrative is compelling due ,,1
 I must go punch that baby ,1.0056766944494553,0
2024 In List sex in movies weird little outfits being bored with a ball gag in your mouth returning to your father as an actualized iteration of him dissonance pastels castrated Mark Ruffalo full frontal nudity comedic accent drops punching babies We re so back,0.9961802890573279,0
I really don t get the hype Monotonous repetitive meandering shallow in its observations I enjoyed the performances production design some of the cinematography dude goes way too hard on the fisheye lenses the zooms look uncharacteristically clumsy laughed a decent amount but a lot of this feels like aesthetic for its own sake not least of all the chapter intertitles inconsistent switching between color monochrome early on Doesn t really have an ending just stops at a certain point Definitely feels ,0.9847839454075877,0
Poor Things is directed by Yorgos Lanthimos and stars Emma Stone Mark Ruffalo and Willem DafoeThis was the last 2023 movie I needed to watch to officially to my ranking for the top ten of the year and I will list them at the end of his review Easily the most surprising and outrageous movie I ve seen this year This wasn t really on my radar at all as I had no interest in any of Yorgos Lanthimos past films ,0.9963775417563593,0
A vibrant dreamliked odyssey through the best and worst of humanity in search of autonomy and happiness Absolutely insane Exceedingly hilarious An instant classic Lanthimos has perhaps reached the zenith of his artistic prowess Unbridled creativity Emma Stone gives one of the best performances ever put to screen I am beamingWho knew Mark Ruffalo could be such a sleaze ball,0.9907353062554425,0
Having read Alasdair Grays novel this is perhaps my favourite adaptation of a novel put to the big screen I liked the book quite a bit mainly because of its quite unique ideas as well as the themes that were born out of those ideas but I never felt that it reached its peak Lanthimos however has taken a fairly onedimensional book and turned it into a complete piece of art creating a fictional world that at first glance operates ,0.9902390590614429,0
Poor ThingsisBarbieforall of us weird little perverts who used to make our dolls have sex with each other,1.0060441646426124,0
Poor Things to najbardziej dziwaczna odjechana historia jaką widziałem w kinie Świetnie się czułem na tym filmie Cały czas się śmiałem oraz z wielkim zainteresowaniem oglądałem czyny głównej bohaterki Jestem w szoku jak Ruffalo zagrał w tym filmie Najlepsza jego rola Film który jest jednocześnie niezwykle uroczą opowieścią o dojrzewaniu o kobiecie przepełnionej zaraźliwym ciepłem i żądzą życia Emma Stone jest idealna w roli Belli Baxter Emma Stone leci po Oscara Nic lepszego już nie obejrzę na tym festiwalu,0.9882051668870705,0
 Atelier Düsseldorf Wunderbar kreatives enorm lustiges und skurriles Kinogemälde mit fantastischen Bildern vor allem was das Spiel mit Farben bzwkeinen Farben betrifft höchst gewitzten Dialogen und überragender Besetzung Mark Ruffalo habe ich noch nie so gut gesehen Für die TopWertung fehlte mir lediglich ein Funken mehr emotionale Wirkung Zudem ist der Status Quo am Ende für die gute Bella Baxter vollauf verdient wirkt aber in Relation eher plakativNichtsdestotrotz richtig toll,,1
Ich bin platt Ich bin sprachlosIch befand mich gerade in einem Traum aus dem ich nicht mehr aufwachen wollte Und dieser Traum hießPoor Things Oder wie ich ihn noch nennen würde das kreativste und virtuoseste Kunstwerk das ich je auf einer Kinoleinwand begutachten konnte in das ich eintauchen konnte und das mich in einen Bann gezogen hat wie kaum ein anderes WerkEine Flutwelle an Eindrücken und eine fremdartige Welt an deren Bildern und Farben ich mich einfach ,0.9948964983579052,0
This marks only the second time I ve gone back to watch a film twice during its initial run in theaters and I m very glad that I did Nothing can match the sheer joy and excitement of discovering a daringly original film like this for the first time where you realize early that s everything s on the table and await with bated breath where it s going to take you next Nonetheless going on this wild ride of a film again on the ,0.9996126846354787,0
Premise spoiler belowThe dialogue around this film has been so crushingly stultifying honestly can a babys brain transplanted into a full grown woman give meaningful consent is a question that is not just best but only suited to be explored by Chris Morris circaBrass Eye that I was left unprepared for what this film was on multiple levels1 the writing THE WRITING By which I specifically mean the dialogue Its a fucking joy to listen ,1.0013677851613854,0
Reviews in English Português NO SPOILERS EnglishPoor Thingsis a film about discovery wonder and above all estrangement and I really like how the viewer gets to know the world and dazzles it with estrangement throughBella but in addition to traveling through this world which is basically a fantasy science fiction with a CGI and fascinating use of colors Lanthimos is very interested in causing strangeness in the viewer from the camera the way he films is ,0.9781162257606366,0
escolher esperar foi a MELHOR decisão possível porque não assistir poor things no cinema seria um erro gravíssimo a atmosfera que esse filme criou na minha sessão é o motivo de que tudo que envolva filmes seja a minha paixão eu costumava chamar o yorgos de louco mas ele só é muito genial mesmo e sobre a emma stone eu só quero dizer que esse oscar é DELAbella baxter por aqui te amamos muito,0.9864540263503881,0
aqui temos mais uma obra prima do yorgospra mim poor things é um filme irretocável a forma que a gente é imergido nesse universo bizarro e extremamente belo visualmente é da forma mais cativante possível desde a primeira cena a gente ja ta completamente apaixonado pela bellae que atuação impressionante da emma stone eu amo essa mulhera cena onde a bella descobre o quão injusto e desigual nosso mundo é sem duvidas é minha favorita yorgos lanthimos é um gênio,,1
Barbie on acid,1.0036062420623661,0
Cannot reconcile its snark and cynicism with the empowering utopia of its ending Previous Lanthimos efforts weren t afraid to drown the audience in eccentricity WhereasPoor Thingsis constantly holding their hands Any wacky elements are window dressing prettying up a conventional and empty core Flashy style to over compensate for what s a rather thin story The character arc at the centre is undercooked neat and familiar Selfactualization is sexual Plus a little dabbling in leftist politics to achieve final ,0.9827888904549373,0
Comece por adicionar um elenco de supimpas estrelas a uma história bizarra com muito de Frankenstein mas com temas adultos a serem explorados com a densidade de um conto infantil Adicione comédia à receita desde trocadilhos ardilosos até aquele tipo de gags escatológicos que fazem as pessoas rirem como uns alarves como se estivessem a ver os Batanetes até porque é sempre giro ver uma actriz vencedora de um Oscar a interpretar uma mulher com cérebro de criança que ,0.9789737956771086,0
 Tenemos una película para traducir y hemos pensado que te pega mucho esPoor Things La madre que me parió Pobres criaturases una maravillosa reinvención delFrankensteinde Mary Shelley que sí basada en la novela de Alasdair Gray claro en clave empoderada que explora la experiencia y sexualidad femenina y el descubrimiento vital con una Emma Stone fantástica de verdad increíble trabajo un Mark Ruffalo divertidísimo haciendo de petimetre engolado y cretino un monstruoso y humano Dafoe ,,1
Its Barbie with fucking,0.9880190148290202,0
Szeptember óta vártam hogy megnézzem nagyon közel voltam hozzá de Velencéről végül lemaradtam aztán nem tudtam elmenni a Cinefestre se aznap mikor vetítették utána megint közel voltam hozzá de eltolták a bemutatót Így olyan volt megnézni mint amikor hosszú hosszú ideig epekedsz életed crusha után mindent a lehető legrészletesebben elképzelsz kattogsz rajta csak ő jár a fejedben alig várod a csodálatos egyesülést Aztán végre valahogy összejön és nyilván nem lesz mert nem is tud olyan tökéletes lenni mint amilyennek elképzelted ,0.9718929321933316,0
Anche solo per quando avviene la transizione dal bn al colore Quello stacco liberatorio e senza filtri merita gli applausi più sentiti Poi c è Emma Stone che si concede completamente alla cinepresa di Lanthimos una fuoriclasse che merita di essere ammirata al cinema possibilmente in lingua originale Fotogrammi finali da appendere e incorniciare Contento di vivere in una nuova era in cui film di questo tipo possono farsi largo agli Oscar,0.9880275870861579,0
Poor things oRochelle Rochelle a young girl s strange erotic journey from Milan to Minsk,1.000055696978833,0
Bolos Lisboa Estou bem Faço sexo todo diaBella baxter fez historia com sua mangas bufantes e seu orgão genital,0.9953562950492213,0
A modern twist on a classic Frankenstein tale Amazingly creative film Thought provoking and absolutely hilarious Brilliant script Sensational performances from Emma Stone careerbest Mark Ruffalo Willem Dafoe and others Cinematography score and costumes all amazing Yorgos does it again One of my very favorites of 23Trailers Abigail Imaginary Furiousa Kingdom of the Planet of the Apes The First Omen,0.9708926304039689,0
Ich war nicht der größte Freund von Lanthimos Filmografie dass muss ich zugeben Ich hatte sowohl in The Lobster als auch in Killing of a Sacred Deer große Probleme damit dass seine Figuren Dialoge führten die so nie ein Mensch mit einem anderen führen wollte Ich hatte auch damit zu kämpfen wie Stumpf und distanziert seine Charaktere agierten auch wenn sie in dem Moment von Zuneigung oder Verbundenheit sprachen In The Favourite waren die Dialoge zwar deutlich zugänglicher das Setting ,0.9961937676591186,0
no one wants to be weird anymore i just like really loved this so much i ve read so many reviews on this there is a way to talk about this film without bashing others opinions i agree with some of the issues angelica jade said about the film i also disagree this film is highly unusual has a very intriguing take on girlwoman hood though from a very white feminist lens i still found myself connecting to bella as ,0.9959940172288736,0
Freudian postmodern soft core porn This movie is supposed to reflect selfexploration and freedom but she spends the entire movie enslaved to her desires and to manipulative people The only sympathetic person spends the whole movie getting cucked into submission The worldview sucksIt s disturbing that the people who made this think if you gave an infant the body of an adult she would proceed to seek out as much sexual liberation as possible in as many different degrading positions ,0.9930399670126324,0
Das Hirn vom General ist Goated,0.9933077592184694,0
A beautiful half Frankenstein half coming of age story from a crazy mind like Yorgos Lanthimos could only give us I cant get over how gorgeous the film was The ship scenes the shots of the sky the cities spelled out the set pieces the costumes Defoes face All just beauty in motionIf Emma Stone isnt nominated for best actress something is seriously fucked up with the nominating system which I know there is but shes just too good ,1.0034970125455285,0
Im gonna go and punch that babyEmma Stone drinks fucks and dances through a Hieronymus Bosch painting full of patriarchal control freaks Poor Things is an absolutely maniacal mix ofFrankenstein Bigand an ungodly amount of mind altering substances Equally hilarious as it is thoughtprovoking and dramatic Best movie of 2023,0.9722907082383404,0
Bella se abre al mundo con la exploración de su propia sexualidad Desde el momento en que descubre su propio placer comienza a desentrañar la vida Su autoexploración conduce su compresión de la miseria humana el poder el capitalismo la feminidad y lo prohibidoA medida que encamina su descubrimiento personal su viaje interno se entrelaza con el mundo que la rodea Yorgos hábilmente sale del blanco y negro y nos introduce a un mundo onírico y lleno de tecnicolor ,0.9947057034024759,0
i ll leave it in a corner of my head for a few months to digest very twisted and disgusting that s not the kind of story a man should tell,0.9866756927248399,0
I would love this film if the plot wasn t literally centered around men fucking a baby in a grown woman s body,0.9952362240373317,0
I must go punch that babyI had some issues with the pacing and at times it got repetitive but this is a really great 2023 addition Stones performance is definitely one of the strongest of the prior year especially physically and Ruffalo is so pathetic in this that its impressive These performances are rounded out by Dafoes passionate turn despite being under layers of prosthetic what a year of incredible performances and films So audacious and funny really great film,0.9965416860151679,0
This movie is so much at once it s hard to decipher every little thing about it I know it s not the most complicated thing to figure out but there s so many little details and intricacies It compells me It s not solving it it s trying to unpack so many messages at onceI love this movie so much and I have no idea what to say,0.9959786236689008,0
Pure Yorgos LOVED this so much was my most anticipated of last year and definitely lived up to my expectations excellent score asking again let me play the cello for you Yorgos beaut cinematography costume design was gorgeousss Love the contrast between beauty and the grotesque as always The criticisms about how it s presenting sex as empowering are interesting to me because I guess didn t really see it like that Idk I don t think it was trying to ,1.0002966445214656,0
Had the misfortune of biting into a creme egg just as the brain transplant happenedGoing to need to watch again before formulating thoughts beyond wow that looked amazing2023 Ranked,1.0014435272016475,0
It always seems as though Yorgos Lanthimos uses actors like hes playing with dolls Emma Stone inPoor Thingsis his Barbie I dont really ever enjoy mentally regressed ultranaive babeinthewoods schtick its almost the antithesis of character and can become a bit exhausting Theres not much you can do what if adult baby and everyone ends up doing roughly the same thing Thankfully the design and Dafoe belching bubbles like a Miyazaki witch do a lot to carry the film early on and Ruffalo has more than enough going to cover everyones back until Bella becomes more worldly then its smooth sailing from there,1.0095964921905227,0
The emperor is buttass fucking naked So is Emma Stone thankfully so I was able to get through itmild spoilers I guessDidactic unfeeling shallow painfully desperate for collective audience chinstroking I like pureile sleazy bullshit as much as the next guy but not dressed up in fauxartsy prestige finery Don t piss in my mouth and tell me it s ambrosia This film didn t offend me but you gotta do more than just pay lipservice to the agency and liberation ,0.9955489134782699,0
I haven t even rewatched this yet nor is it even anywhere close to my favourite Lanthimos film but at this point the bad faith criticism feels like all it s intended to do is make people who got anything out of it feel like they re morally at fault I ve seen a handful of claims of ableism and I don t know I think Bella Baxter is a lot more adept at social manoeuvres than I am and I seriously doubt that a ,0.994166580516684,0
The way Bella saw life was beautifuly depicted on screen Black and White when trapped and vibrant and full of colour when out in the world The way this movie looked mirrored the story and it was just as impressive to watch unfold as the story itself,0.9713707907943618,0
Wow wow wow man I loved this When I came to the theater to watch this I wasn t expecting this at all but I left in awe Mark Ruffalo s character was so funny and of course Emma stone did such an amazing job like always,0.9806951117843363,0
I want my animal in The Lobster to be the duck dog from Poor Things,1.0029568919647527,0
My decadelong plea to let Stone be Stone is being answered beyond my wildest dreamsA discordant delight Bella Baxter is the perfectly realized love child of PeeWee Herman and the Bride of Frankenstein Ruffalo reaches peak cad in this and it is deliciousbrb gotta go get the entire screenplay tattooed on my back,0.9965819119477863,0
I was a little leery afterThe Favouritewhich I still liked that Lanthimos directing other people s scripts would deprive us of more singular balancing acts of deadpan absurdity and creeping horror likeDogtoothorThe Killing of a Sacred Deer But where Tony McNamara s script forThe Favouritefelt like merely a scabrous dark comedy his work onPoor Thingsis both funnier and more fantastically bizarre and Lanthimos attacks it with such gleefully perverse invention that the two ,0.9799877772905697,0
 My father once told me Always carve with compassion He was a fucking idiot but its not bad advice My second favorite movie of the year featuring Christopher Abbott on his hands and knees in his underwear while Margaret Qualley looks on dispassionatelyYorgos creates a completely original world that is both bonkers and familiar Emma Stone gives a fully committed and very I m usually loathe to use this word in this context brave performance The Best Actress Oscar is ,1.0051342000493708,0
sorry but i was not about it on paper it s a winner 19th century bildungsroman steampunk sex frankenstein and yet something silence reflection truth is missing embarrassing analogy but it s a bit of a girl dinner good for the pic lacking in nutrition the costumes and sets and layered visual palette are cool and all although my man needs to chill w the fisheye but the glib unserious tone and the schticky performances really put me off did ,,1
2023 was the year for weird girls this Barbie Eileen,1.005713266809313,0
Hahahaha welp it is a phenomenal showcase for Emma Stone who between this and The Curse is on a sizzling streak of picking projects that look strange on paper and end up being even stranger than I imagined Massive respect This role requiresa lot from her which she never delivers with anything less than 100 commitmentandshe completely pulls of her characters arc starting as a Frankensteins Monster creature of pure id and gradually building selfawareness and a conscience ,0.9842169873033537,0
Fight broke out in Regal Union Square right before the montage of Emma Stone sex scenes that s the power of your 2024 Best Actress WinnerNow onto the review Upon my second watch one thing that stood out the most is that score by Jerskin Fendrix which beautifully blended such themes of haunting and whimsicalEverything else was just as gorgeous the second time as it was the first time The cinematography is the best of the year The costuming the make up the set designs This is 100 my favorite movie of the year I have to see it a 3rd time,0.9944376419056464,0
Hilarious exquisitelooking existential feminist satire that definitively closes the book on the born sexy yesterday trope It follows its intriguing premise what if a person was born a fullygrown adult and speedran the entire spectrum of human experience learning about language and sex simultaneously to every possible conclusion Emma Stone gives the most energetic physically demanding performance of her career playing a horny Frankenbarbie without an ounce of shame It also has the most creative colorful designs of ,,1
Probably my favorite movie of the year Definitely the best cast of the year,1.0080345342465475,0
Nothing but Sugar and ViolenceAfter the success and awards recognition forThe Favourite directorYorgos Lanthimosfinds himself in the rare occasion of having a blank cheque from a major studio the freedom to create whatever project suits his fancy And he made the most of that opportunity with the magnificentPoor ThingsAn abstract journey of selfdiscoveryPoor ThingsfollowsEmma StonesBella Baxter who is reborn into an unfamiliar world traversing new countries and experiences as ,0.9987092734930642,0
Emma StoneYorgos Lanthimos is a cinematic duo for the ages Yorgos created a world that is incomparable to anything that ever touched the screen He is an incredibly fearless director and screenwriter which was obvious in his previous works but he found a way to step it up to unbelievable heightsEmma s acting is unlike anything you have ever seen before She approaches the bizarrecomedic side with such ruthlessness unafraid to push boundaries When she has to tap in to ,0.9813288355725497,0
Me says why not do furious jumping all the time if it be makin me joyful which means passing out due to fockin creative ass cyberpunk atmosphere emma stone and zesty pugduck,0.9819149681946578,0
Poor Things is not meant to be watched but to be talked about to be hyped to be rewarded for its supposed audacity It deserves the Oscar and the Oscar deserves it,1.004746882173721,0
HARİKAHARİKAEMMA STONE HARİKA ÖTESİMARK RUFFALO HARİKARAMYDEKİ ELEMAN HARİKAWILLIAM DAFOE HARİKABARBIE FEMİNİST ANLATISINI SÜPER DİYE ÖVENLER FİLM GÖRÜN AMKFİLM HARİKAHAYRAN OLDUM HARİKAuzun süredir sinemada izlediğim bi filmden bu kadar zevk almamıştım tekrar izlemem lazımhak ettiği puan muhtemelen bu değil tekrar izleyince değişir,1.0005667477713398,0
Lanthimos delivers a feast for the eyes bursting with cotton candy and pastel splendor utilizing a brilliant narrative switch from monochrome to color An absurdly whimsical journey chronicling possession freedom and agency Pleasure is fleeting Pleasure is a god Pleasure enslavesFor as sex obsessed as this is it portrays these acts as ultimately comical and empty It s not actually the key to self actualization but a mere step in the process This gives a glimmer of hope that the ,1.0031052271245506,0
